file,line_facs,left,right,form,score,source,model,decided_on,note
ONB_wsb_19311122.xml,facs_13_tr_1758291202_tl_6,so,wie,join,+11.97,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als aufzählende Konjunktion im Sinne von 'und auch' verwendet, um zwei Personen zu verbinden."
ONB_wsb_19311122.xml,facs_13_tr_1758291212_tl_1,seit,dem,split,-2.07,llm,google/gemma-4-31b,2026-08-31,Präposition 'seit' gefolgt vom Artikel 'dem' vor einer Datumsangabe.
ONB_wsb_19311122.xml,facs_14_tr_1758291187_tl_22,unter,dessen,join,+1.50,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'unterdessen' fungiert hier als Temporaladverb ('währenddessen'). Eine Getrenntschreibung ('unter dessen') ist syntaktisch nicht möglich, da kein Bezugswort für das Genitivattribut folgt."
ONB_wsb_19311122.xml,facs_4_tr_1758291191_tl_4,nach,dem,join,+2.22,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'nachdem' fungiert hier als Konjunktion, die einen Temporalsatz einleitet ('nachdem sie einige Monate...'). Eine Getrenntschreibung (Präposition + Artikel) ist syntaktisch nicht möglich, da kein Bezugswort folgt, sondern direkt das Subjekt des Nebensatzes."
ONB_wsb_19311206.xml,facs_11_r_tl_8,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich offensichtlich um eine Aufzählung von Gegenständen (Aussteuer/Textilien), bei der die Begriffe durch Komma und Leerzeichen getrennt werden. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19311206.xml,facs_12_tr_1758291226_tl_2,wie,der,split,-4.51,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Vergleich ('so wie'), gefolgt vom Subjekt des Nebensatzes ('der Körper')."
ONB_wsb_19311206.xml,facs_16_tr_1758291231_tl_22,wie,der,join,+6.55,llm,google/gemma-4-31b,2026-08-31,Syntax: 'wieder' ergibt als Adverb im Satzgefüge ('...wieder an seine linke [Seite/Hand]') Sinn; eine Vergleichskonstruktion mit 'wie der' ist hier grammatikalisch nicht plausibel.
ONB_wsb_19311206.xml,facs_3_tr_1758291231_tl_10,so,wie,join,+6.75,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als koordinierende Konjunktion im Sinne von 'und auch' verwendet, um die Zivilbehörden mit den Behörden in Neapel zu verknüpfen."
ONB_wsb_19311206.xml,facs_5_tr_1758291241_tl_3,wie,der,join,+12.12,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'wieder' fungiert hier als Adverb im Sinne von 'erneut', was syntaktisch perfekt in den Satzbau passt ('...Urlaub in Wien wieder nach London zurückge[kehrt]'). Eine Trennung in 'wie der' ergibt an dieser Stelle keinen Sinn."
ONB_wsb_19311206.xml,facs_5_tr_1758291242_tl_23,Marie,Rose,split,-2.40,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Vornamen (Margarethe Marie Rose) einer Person, gefolgt von einer zweiten Person (Elisabeth), was durch das Bindewort „und“ gekennzeichnet ist."
ONB_wsb_19311220.xml,facs_16_tr_1758291242_tl_12,in,dem,split,-4.29,llm,google/gemma-4-31b,2026-08-31,"Syntax: Es handelt sich hier höchstwahrscheinlich um eine Präposition mit einem Relativpronomen („in dem“), das sich auf einen zuvor genannten Ort bezieht, in dem die Wiesenflächen liegen (z. B. „... ein Park mit Wiesenflächen, in dem an Naturreichtum nichts zu wünschen übrig lässt“). Die Konjunktion „indem“ ergibt in diesem Zusammenhang keinen Sinn."
ONB_wsb_19311220.xml,facs_3_tr_1758291249_tl_3,New,York,split,-12.79,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen der Stadt New York, der im Kontext einer Herkunftsangabe („aus New York“) üblicherweise getrennt geschrieben wird."
ONB_wsb_19311220.xml,facs_3_tr_1758291269_tl_2,Franz,Xaver,split,-10.42,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um zwei Vornamen eines Personennamens, die im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurden."
ONB_wsb_19311220.xml,facs_4_tr_1758291228_tl_15,Marie,Antoinette,split,-16.70,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelvornamen (Marie Antoinette) einer Person (Baronin Bienerth), der im Deutschen üblicherweise getrennt geschrieben wird."
ONB_wsb_19320103.xml,facs_10_tr_1760426030_tl_13,Nach,dem,join,+2.26,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'Nachdem' fungiert hier als Konjunktion, die einen Nebensatz einleitet ('die Mandatsdauer des...')."
ONB_wsb_19320103.xml,facs_13_tr_1760426050_tl_7,bei,den,split,-12.25,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' (Dativ Singular Maskulinum) vor dem Eigennamen.
ONB_wsb_19320103.xml,facs_5_l_1,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Aussteuer und Handtücher), gefolgt von der Berufsbezeichnung 'Spezialistin', was typisch für Gewerbeanzeigen dieser Zeit ist."
ONB_wsb_19320103.xml,facs_5_tr_1760426047_tl_13,so,wie,join,+5.92,llm,google/gemma-4-31b,2026-08-31,Hier wird 'sowie' als Konjunktion zur Verbindung einer Aufzählung verwendet (ähnlich wie 'und').
ONB_wsb_19320117.xml,facs_4_tr_1760426057_tl_2,wie,der,join,+11.10,llm,google/gemma-4-31b,2026-08-31,Das Wort 'wieder' fungiert hier als Adverb im Sinne von 'erneut'; die Lesart 'wie der' ist syntaktisch nicht sinnvoll.
ONB_wsb_19320117.xml,facs_7_tr_1760426046_tl_6,Marie,Antoinette,split,-14.03,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelvornamen, der im Deutschen üblicherweise getrennt geschrieben wird."
ONB_wsb_19320131.xml,facs_11_tr_1760695480_tl_18,hier,auf,join,+2.27,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'hierauf' fungiert hier als Adverb im Sinne von 'daraufhin'. Eine Getrenntschreibung ('hier auf') ist syntaktisch nicht möglich, da kein lokaler Bezug folgt."
ONB_wsb_19320131.xml,facs_12_tr_1760695488_tl_8,Marie,Therese,split,-1.44,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung mehrerer Vornamen einer Person, die in dieser Form üblicherweise getrennt geschrieben werden."
ONB_wsb_19320131.xml,facs_3_tr_1760695503_tl_16,bei,den,join,+11.37,llm,google/gemma-4-31b,2026-08-31,Syntax: 'ihren beiden Söhnen' ist eine korrekte Konstruktion; 'ihren bei den Söhnen' wäre grammatikalisch falsch.
ONB_wsb_19320131.xml,facs_3_tr_1760695511_tl_2,wieder,hergestellt,join,-5.26,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Zustand der Genesung („wiederhergestellt sein“), was syntaktisch und semantisch eine Einheit bildet."
ONB_wsb_19320131.xml,facs_4_tr_1760695491_tl_9,so,wie,join,-1.67,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als koordinierende Konjunktion im Sinne von 'und auch' verwendet, um zwei Gründe oder Eigenschaften (Pflichttreue sowie hervorragende Leistungen) zu verbinden."
ONB_wsb_19320131.xml,facs_6_tr_1760695486_tl_5,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Gegenständen (Trousseaux, Lavettes, Tafelgedecke), die durch Kommata getrennt sind. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320214.xml,facs_15_tr_1760695485_tl_6,bei,den,split,-6.60,llm,google/gemma-4-31b,2026-08-31,"Syntaktisch handelt es sich um die Präposition „bei“ gefolgt vom Artikel „den“, die gemeinsam das Objektgefüge „den vielen jungen Menschen“ einleiten."
ONB_wsb_19320214.xml,facs_5_tr_1760695498_tl_7,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Gegenständen (Aussteuern und kleine Handtücher), daher ist die Trennung durch ein Komma syntaktisch korrekt. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320227.xml,facs_11_tr_1760698168_tl_8,an,deren,join,+24.76,llm,google/gemma-4-31b,2026-08-31,Syntaktisch ist hier das Adjektiv 'anderen' als Attribut zu 'Städten' erforderlich ('in vielen anderen Städten'). Eine Trennung in Präposition und Pronomen ('an deren') wäre grammatikalisch nicht sinnvoll.
ONB_wsb_19320227.xml,facs_13_tr_1760698167_tl_8,zu,viel,split,-4.03,llm,google/gemma-4-31b,2026-08-31,Parallelismus zu 'zu deutlich'; 'zu viel' fungiert hier als Graduierung des Adjektivs 'kondensierten'.
ONB_wsb_19320227.xml,facs_14_tr_1760698186_tl_3,nach,dem,split,-11.39,llm,google/gemma-4-31b,2026-08-31,"Präposition 'nach' gefolgt von Artikel und Substantiv ('dem Rennen'); keine Konjunktion, da kein Nebensatz folgt."
ONB_wsb_19320227.xml,facs_4_tr_1760698174_tl_4,so,weit,split,-8.93,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Gradangabe vor (Intensivierer 'so' + Adjektiv 'weit'), keine einschränkende Konjunktion; die Konstruktion 'so weit ..., dass' verlangt in diesem Kontext die Getrenntschreibung."
ONB_wsb_19320227.xml,facs_5_tr_1760698183_tl_5,wie,der,join,+17.43,llm,google/gemma-4-31b,2026-08-31,Die Syntax 'kehrte wieder nach [Ort]' ist eine gängige Konstruktion für die Rückkehr; 'wie der' ergibt in diesem Zusammenhang keinen Sinn.
ONB_wsb_19320227.xml,facs_6_tr_1760698189_tl_2,Trousseaux,Lavettes,comma,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung verschiedener Warenartikel (Trousseaux, Lavettes, Tafelgedecke etc.), weshalb die Begriffe durch Kommata getrennt sein müssen."
ONB_wsb_19320227.xml,facs_9_tr_1760698175_tl_12,so,wie,join,+21.34,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um eine aufzählende Konjunktion im Sinne von „und auch“, was die Zusammenschreibung zu „sowie“ erfordert."
ONB_wsb_19320313.xml,facs_10_tr_1760698231_tl_3,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Aussteuer und Handtücher), gefolgt von der Berufsbezeichnung 'Spezialistin', was typisch für Gewerbeanzeigen dieser Zeit ist."
ONB_wsb_19320313.xml,facs_11_tr_1760698224_tl_18,Franz,Xaver,split,-20.53,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um zwei Vornamen eines Personennamens (Franz Xaver Erdödy), die im Deutschen üblicherweise getrennt geschrieben werden."
ONB_wsb_19320313.xml,facs_14_tr_1760698226_tl_5,zu,viel,split,-1.78,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Mengenangabe (Intensitätspartikel 'zu' + Indefinitpronomen 'viel') vor einem Substantiv, was syntaktisch die Getrenntschreibung erfordert."
ONB_wsb_19320313.xml,facs_6_tr_1760698220_tl_9,in,dem,split,-1.73,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Präposition mit einem Relativpronomen ('in dem'), die sich auf das 'Torgebäude' bezieht; die Konjunktion 'indem' wäre syntaktisch falsch."
ONB_wsb_19320313.xml,facs_6_tr_1760698235_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die Trennung durch Komma und Leerzeichen syntaktisch korrekt. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320313.xml,facs_7_tr_1760698203_tl_8,an,deren,join,+17.11,llm,google/gemma-4-31b,2026-08-31,Syntaktisch ist hier das Adjektiv 'anderen' als Attribut zu 'Arbeiter' erforderlich ('mit einem anderen Arbeiter'). Eine Trennung in Präposition und Relativpronomen wäre grammatikalisch nicht sinnvoll.
ONB_wsb_19320313.xml,facs_9_tr_1760698215_tl_9,nach,dem,split,-8.50,llm,google/gemma-4-31b,2026-08-31,"„nach“ ist hier eine lokale Präposition, die zusammen mit dem Artikel „dem“ das Ziel der Kreuzfahrt (Heiliges Land) einleitet."
ONB_wsb_19320327.xml,facs_2_tr_1761041258_tl_4,Buckingham,Palace,split,-7.05,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Gebäudes, der standardmäßig getrennt geschrieben wird."
ONB_wsb_19320327.xml,facs_4_tr_1761041249_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die Trennung durch Komma und Leerzeichen syntaktisch korrekt. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320327.xml,facs_7_tr_1761041241_tl_25,nach,dem,split,-9.10,llm,google/gemma-4-31b,2026-08-31,Präposition 'nach' gefolgt von dem Artikel 'dem' und dem Substantiv 'Zusammenbruch'; keine Konjunktion.
ONB_wsb_19320410.xml,facs_10_tr_1761041244_tl_2,nach,dem,split,-17.59,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem' (Witwe nach jemandem), nicht um die Konjunktion 'nachdem'."
ONB_wsb_19320410.xml,facs_13_tr_1761041227_tl_3,viel,mehr,join,+1.15,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'vielmehr' fungiert hier als Adverb im Sinne von 'eher' oder 'vielmehr', was syntaktisch in den Satzfluss passt, während eine quantitative Steigerung ('viel mehr') keinen Sinn ergibt."
ONB_wsb_19320410.xml,facs_15_tr_1761041232_tl_13,bei,der,split,-0.73,llm,google/gemma-4-31b,2026-08-31,"Die Lesart „beider“ (join) ist syntaktisch unmöglich, da sie nicht vor der Konstruktion „es wirklich nicht“ stehen kann. „bei der“ (split) ist als Präpositionalgefüge grammatikalisch korrekt, sofern sich „der“ auf ein weibliches Nomen im Kontext bezieht."
ONB_wsb_19320410.xml,facs_2_l_4,nach,dem,split,-18.24,llm,google/gemma-4-31b,2026-08-31,Präposition 'nach' gefolgt vom Artikel 'dem' vor dem Ortsnamen 'Kongo'; eine Konjunktion ('nachdem') ist syntaktisch ausgeschlossen.
ONB_wsb_19320410.xml,facs_3_tr_1761041243_tl_3,wie,der,join,+10.83,llm,google/gemma-4-31b,2026-08-31,Das Wort 'wieder' ergibt im Kontext des Verbs 'zurückgekehrt' (sind wieder zurückgekehrt) einen vollständigen und sinnvollen Satz; eine Trennung in 'wie der' ist syntaktisch nicht plausibel.
ONB_wsb_19320410.xml,facs_6_tr_1761041236_tl_6,Franz,Anton,split,-13.71,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um zwei separate Vornamen innerhalb eines Namensgefüges.
ONB_wsb_19320410.xml,facs_6_tr_1761041238_tl_2,Trousseaux,Lavettes,comma,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung verschiedener Warenartikel (Trousseaux, Lavettes, Tafelgedecke etc.), weshalb die Begriffe durch Kommata getrennt sein müssen."
ONB_wsb_19320410.xml,facs_8_tr_1761041245_tl_2,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Aussteuer/Trousseaux und Waschlappen/Lavettes) vor der Berufsbezeichnung 'Spezialistin', was typisch für Geschäftsverzeichnisse oder Anzeigen dieser Zeit ist."
ONB_wsb_19320424.xml,facs_12_tr_1761041277_tl_4,außer,dem,join,+14.84,llm,google/gemma-4-31b,2026-08-31,"Das Wortpaar fungiert hier als Adverb im Sinne von 'zusätzlich', was durch die folgende Konstruktion 'noch einen fünften' belegt wird."
ONB_wsb_19320424.xml,facs_15_tr_1761041265_tl_16,wie,der,split,-7.13,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Vergleich ('Material wie der...'), bei dem 'wie' die Vergleichspartikel und 'der' der Artikel des folgenden Substantivs 'Taft' ist."
ONB_wsb_19320424.xml,facs_6_l_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Gegenständen (Trousseaux, Lavettes, Tafelgedecke), die durch Kommata getrennt sind. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320424.xml,facs_6_tr_1761041288_tl_2,Marie,Rose,split,-11.12,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um zwei Vornamen (Vorname und Zweitname) einer Person zwischen dem Titel 'Gräfin' und dem Geburtsnamen.
ONB_wsb_19320424.xml,facs_8_r_3_tl_8,seit,dem,split,-16.59,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Präposition („seit“) gefolgt von einem Artikel („dem“) vor, die gemeinsam das Nomen „Verzicht“ einleiten."
ONB_wsb_19320424.xml,facs_9_tr_1761041280_tl_6,nach,dem,split,-15.40,llm,google/gemma-4-31b,2026-08-31,"Präposition 'nach' in der Wendung 'Witwe nach jemandem'; folgt ein Artikel/Titel ('dem k u k'), ist eine Getrenntschreibung zwingend."
ONB_wsb_19320508.xml,facs_4_tr_1761041290_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenartikeln (Trousseaux, Lavettes, Tafelgedecke etc.), bei denen die einzelnen Begriffe durch Kommata getrennt werden. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320508.xml,facs_5_tr_1761041259_tl_15,Maria,Anna,split,-11.97,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen klassischen Doppelnamen (Maria Anna) in einer Aufzählung von Personen; im frühen 20. Jahrhundert wurden solche Namen üblicherweise ohne Bindestrich geschrieben.
ONB_wsb_19320508.xml,facs_6_tr_1761041281_tl_5,nach,dem,split,-11.36,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem', die eine Nominalphrase ('dem frühen Ableben') einleiten. Eine Konjunktion ('nachdem') würde einen Nebensatz erfordern."
ONB_wsb_19320508.xml,facs_6_tr_1761041286_tl_18,wie,der,join,+7.32,llm,google/gemma-4-31b,2026-08-31,Die Syntax 'dürfte heuer wieder stattfinden' ist eine stimmige Konstruktion; 'wie der' ergibt an dieser Stelle keinen Sinn.
ONB_wsb_19320508.xml,facs_8_tr_1761041276_tl_2,so,wie,join,+9.61,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um eine aufzählende Konjunktion im Sinne von 'und auch', was die Zusammenschreibung zu 'sowie' erfordert."
ONB_wsb_19320508.xml,facs_9_tr_1761041277_tl_10,außer,dem,join,-1.29,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'außerdem' fungiert hier als Adverb am Satzanfang (Position 1), worauf direkt das finite Verb 'wird' (Position 2) folgt. Eine Getrenntschreibung ('außer dem') ist syntaktisch nicht möglich, da kein Bezugswort für den Artikel 'dem' vorhanden ist."
ONB_wsb_19320522.xml,facs_12_tr_1761041322_tl_4,in,dem,split,-2.10,llm,google/gemma-4-31b,2026-08-31,Syntax: 'in dem' fungiert hier als Präposition und Artikel/Relativpronomen bezogen auf das 'Team'; die Konjunktion 'indem' ist grammatikalisch an dieser Stelle ausgeschlossen.
ONB_wsb_19320522.xml,facs_13_tr_1761041305_tl_21,außer,dem,join,+6.87,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'außerdem' wird hier als Adverb im Sinne von 'zusätzlich' verwendet, um eine weitere Information zu den Erfolgen anzufügen ('und außerdem noch...')."
ONB_wsb_19320522.xml,facs_2_tr_1761041319_tl_3,wie,der,join,+6.51,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'hat wieder im Park-Hotel Pupp' ist eine stimmige Konstruktion (Adverb 'wieder'), während 'wie der' an dieser Stelle grammatisch unvollständig wäre."
ONB_wsb_19320522.xml,facs_3_tr_1761041331_tl_2,wie,der,join,+14.16,llm,google/gemma-4-31b,2026-08-31,Das Wort 'wieder' ergibt im Kontext ('kommend wieder in Graz eingetroffen') einen sinnvollen syntaktischen Zusammenhang; eine Trennung in 'wie der' ist grammatisch nicht plausibel.
ONB_wsb_19320522.xml,facs_3_tr_1761041331_tl_4,wie,der,join,+18.48,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'wieder' fungiert hier als Adverb im Sinne von 'erneut', was in Verbindung mit 'vollkommen hergestellt' (genesen/repariert) den einzig sinnvollen Kontext ergibt."
ONB_wsb_19320522.xml,facs_6_tr_1761041321_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die Trennung durch Komma und Leerzeichen syntaktisch korrekt. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320605.xml,facs_11_tr_1761041299_tl_14,an,deren,join,+7.97,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'anderen' fungiert hier als Adjektiv im Numerus Plural, passend zum Kontext 'auf allen anderen Lebensgebieten'."
ONB_wsb_19320605.xml,facs_3_tr_1761041326_tl_3,Maria,Theresia,split,-13.24,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um Vor- und Zweitname einer Person nach einem Titel; diese werden im Deutschen getrennt geschrieben.
ONB_wsb_19320605.xml,facs_4_tr_1761041329_tl_2,Grand,Hotel,split,-5.64,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um die Bezeichnung eines Hotels; 'Grand Hotel' wird in dieser Zeit üblicherweise getrennt geschrieben.
ONB_wsb_19320605.xml,facs_6_tr_1761041306_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenartikeln (Trousseaux, Lavettes, Tafelgedecke etc.), bei denen die einzelnen Begriffe durch Kommata getrennt werden. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320619.xml,facs_10_l,Franz,Anton,split,-14.36,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen (Franz Anton), der in dieser Zeit üblicherweise getrennt geschrieben wurde."
ONB_wsb_19320619.xml,facs_11_tr_1761041366_tl_4,in,dessen,split,-13.78,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'in dessen Verlauf' ist eine präpositionale Wendung mit einem Relativdeterminativ, die sich auf den zuvor genannten 'Dienst' bezieht."
ONB_wsb_19320619.xml,facs_18_tr_1761041362_tl_10,Nach,dem,join,-3.75,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich hierbei um die Konjunktion „nachdem“, die einen temporalen Nebensatz einleitet (auch wenn das Subjekt und das Prädikat des Nebensatzes in dieser OCR-Stelle lückenhaft sind). Dies entspricht dem Muster im Instruktionsbeispiel („nach dem Er verfügt hatte“ -> zusammen)."
ONB_wsb_19320619.xml,facs_3_tr_1761041364_tl_9,Garden,party,join,-4.94,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich syntaktisch um ein zusammengesetztes Nomen (Kompositum), das durch den unbestimmten Artikel „eine“ eingeleitet wird und als eine lexikalische Einheit fungiert."
ONB_wsb_19320619.xml,facs_3_tr_1761041366_tl_45,Nach,dem,join,+2.26,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Konjunktion 'Nachdem', die einen Temporalsatz einleitet ('... nachdem die Gäste noch ...'). Eine Getrenntschreibung (Präposition + Artikel) ist syntaktisch nicht möglich, da kein entsprechendes Nomen folgt."
ONB_wsb_19320619.xml,facs_4_tr_1761041342_tl_2,Marie,Gabrielle,split,-11.15,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um zwei Vornamen einer Person (Gräfin), die im Kontext der Namensnennung üblicherweise getrennt geschrieben werden."
ONB_wsb_19320619.xml,facs_6_tr_1761041366_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die Trennung durch Komma und Leerzeichen syntaktisch korrekt. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320703.xml,facs_13_tr_1761041359_tl_2,an,deren,join,+17.20,llm,google/gemma-4-31b,2026-08-31,Die Wendung „unter anderen“ (im Sinne von „unter anderem“) ist hier syntaktisch zwingend; eine Trennung in Präposition und Relativpronomen („an deren“) ergibt im Satzgefüge keinen Sinn.
ONB_wsb_19320703.xml,facs_2_tr_1761041364_tl_15,an,deren,join,+5.75,llm,google/gemma-4-31b,2026-08-31,Das Wort 'anderen' fungiert hier als Adjektivattribut zu dem folgenden Substantiv 'Teile' (die anderen Teile). Eine Getrenntschreibung ('an deren') wäre syntaktisch in Verbindung mit dem Artikel 'die' nicht korrekt.
ONB_wsb_19320703.xml,facs_4_tr_1761041371_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenartikeln (Trousseaux, Lavettes, Tafelgedecke etc.), bei denen die einzelnen Begriffe durch Kommata getrennt werden. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320703.xml,facs_5_tr_1761041350_tl_5,nach,dem,split,-16.36,llm,google/gemma-4-31b,2026-08-31,"Syntax: 'nach' fungiert hier als Präposition in Verbindung mit dem Artikel 'dem' und dem Nomen 'Süden'; eine Konjunktion ('nachdem') ist grammatikalisch ausgeschlossen, da kein Nebensatz folgt."
ONB_wsb_19320717.xml,facs_12_tr_1761041382_tl_6,Maria,Anna,split,-14.68,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen einer Person (Fürstin Maria Anna), der im Deutschen üblicherweise getrennt geschrieben wird."
ONB_wsb_19320717.xml,facs_7_tr_1761041403_tl_2,in,dem,split,-14.32,llm,google/gemma-4-31b,2026-08-31,Präposition 'in' gefolgt von dem Artikel 'dem' in einer lokalen Bestimmung (Kurort).
ONB_wsb_19320717.xml,facs_7_tr_1761041410_tl_3,Palace,Hotel,split,-3.55,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels (Palace Hotel), der im Kontext einer Adressangabe üblicherweise getrennt geschrieben wird."
ONB_wsb_19320717.xml,facs_7_tr_1761041417_tl_2,Trousseaux,Lavettes,split,+1.87,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die Trennung durch Komma und Leerzeichen syntaktisch korrekt. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19320717.xml,facs_9_tr_1761041386_tl_6,wie,der,split,-8.00,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Vergleich ('ebenso wie'), gefolgt vom Artikel 'der' für den dänischen Gesandten."
ONB_wsb_19320731.xml,facs_3_tr_1761041421_tl_7,so,wie,join,+7.33,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Personen, bei der 'sowie' als koordinierende Konjunktion (im Sinne von 'und auch') fungiert."
ONB_wsb_19320814.xml,facs_4_tr_1761041445_tl_1,Marie,Therese,split,-9.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelvornamen innerhalb eines Personennamens (Prinzessin Marie Therese), der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
